"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"1302486-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1302486-58";"2019-11-21";"Aprovado o Parecer.";"1302486";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1302486";"PL 1830/2015";"Denomina João Batista Menegatti o viaduto na Rodovia BR-282, na travessia urbana de Xanxerê/SC.";"139";"PL";"1830";"2015"
"1306668-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1306668-103";"2019-04-02";"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1354/2019, por ter sido aprovado o REQ 1049/2019 => PL 1354/2019 que está apensado ao primeiro.";"1306668";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1306668";"PL 1874/2015";"Altera a redação do parágrafo único do art. 3º e os artigos 5º e 7º da Lei nº 12.764, de 27 de dezembro de 2012, que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista.";"139";"PL";"1874";"2015"
"1306974-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1306974-78";"2019-12-11";"Aprovado por Unanimidade o Parecer.";"1306974";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1306974";"PLP 109/2015";"Autoriza o Poder Executivo a criar a Região Integrada de Desenvolvimento da Grande São Luis e instituir o Programa Especial de Desenvolvimento da São Luis e dá outras providências.";"140";"PLP";"109";"2015"
"1307190-114";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1307190-114";"2019-10-30";"Aprovado requerimento n. 2/2019 da Sra. Jaqueline Cassol que requer a realização de Seminário: ""Portabilidade da conta de luz"", convidando às comissões: Comissão de Minas e Energia, Comissão Especial do Código Brasileiro de Energia Elétrica e Comissão de Defesa do Consumidor,  e os seguintes convidados:
.MINISTÉRIO DE MINAS E ENERGIA, Ministro Bento Costa Lima Leite de Albuquerque Junior; 
.AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA - ANEEL, Diretor-Geral André Pipetone da Nóbrega; 
.CONSELHO DE ADMINISTRAÇÃO DA CÂMARA DE COMERCIALIZAÇÃO DE ENERGIA ELÉTRICA - CCEE,
Presidente Rui Guilherme Altieri Silva; 
.ASSOCIAÇÃO BRASILEIRA DOS COMERCIALIZADORES DE ENERGIA - ABRACEEL, Presidente
Ricardo Lisboa ;
.ASSOCIAÇÃO BRASILEIRA DE DISTRIBUIDORES DE ENERGIA ELÉTRICA - ABRADE, Presidente
Marcos Aurélio Madureira; 
.ASSOCIAÇÃO BRASILEIRA DE GERAÇÃO DE ENERGIA LIMPA - ABRAGEL, Presidente Executivo Charles Lenzi e 
. ASSOCIAÇÃO BRASILEIRA DE PCHs E CGHs - ABRAPCH, Presidente Paulo Arbex.";"1307190";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307190";"PL 1917/2015";"Dispõe sobre a portabilidade da conta de luz, as concessões de geração de energia elétrica e a comercialização de energia elétrica, altera as Leis n. 12.783, de 11 de janeiro de 2013, 10.848, de 15 de março de 2004, 10.847, de 15 de março de 2004, 9.648, de 27 de maio de 1998, 9.478, de 6 de agosto de 1997, 9.427, de 26 de dezembro de 1996, a Medida Provisória n. 2.227, de 4 de setembro de 2001, e dá outras providências.";"139";"PL";"1917";"2015"
"1307197-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1307197-61";"2019-03-27";"Aprovada a Redação Final.";"1307197";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307197";"PL 1918/2015";"Altera a Lei nº 9.099, de 23 de setembro de 1995, que dispõe sobre Juizados Especiais Cíveis e Criminais, para prever o cabimento de agravo de instrumento contra decisão interlocutória e dá outras providências.";"139";"PL";"1918";"2015"
"1307289-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1307289-55";"2019-10-23";"Aprovado o Parecer por unanimidade.";"1307289";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307289";"PDC 117/2015";"Susta o Capítulo III da Instrução Normativa Interministerial nº 001, dos Ministérios da Pesca e Aquicultura e do Meio Ambiente  que exige a emissão de Guia de Trânsito de Peixes com Fins Ornamentais emitida pelo IBAMA para o transporte de peixes com essa finalidade";"408";"PDC";"117";"2015"
"1307394-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1307394-46";"2019-08-14";"Aprovado por Unanimidade o Parecer.";"1307394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307394";"PL 1938/2015";"Institui a ""Semana Nacional de Luta e Conscientização sobre a depressão""";"139";"PL";"1938";"2015"
"1307394-58";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1307394-58";"2019-11-07";"Aprovado o Parecer.";"1307394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307394";"PL 1938/2015";"Institui a ""Semana Nacional de Luta e Conscientização sobre a depressão""";"139";"PL";"1938";"2015"
"1307394-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1307394-73";"2019-12-16";"Aprovada a Redação Final.";"1307394";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307394";"PL 1938/2015";"Institui a ""Semana Nacional de Luta e Conscientização sobre a depressão""";"139";"PL";"1938";"2015"
"1344458-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1344458-60";"2019-08-21";"Aprovado o Parecer.";"1344458";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1344458";"PL 1962/2015";"Dispõe sobre incentivos à implantação de pequenas centrais hidrelétricas e de centrais de geração de energia elétrica a partir da fonte solar e da biomassa e altera a Lei nº 6.938, de 31 de agosto de 1981, e a Lei nº 9.427, de 26 de dezembro de 1996.";"139";"PL";"1962";"2015"
"135198-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/135198-83";"2019-06-26";"Aprovado por Unanimidade o Parecer.";"135198";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/135198";"PL 2093/2003";"Dispõe sobre a advertência em rótulos de alimentos e bulas de medicamentos que contêm fenilalanina.";"139";"PL";"2093";"2003"
"1384559-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1384559-39";"2019-08-21";"Aprovado requerimento n. 225/2019 do Sr. Sóstenes Cavalcante que requer a realização de audiência pública no âmbito da Comissão de Educação, para debater o PL 1967/2015 e apensados que trata sobre a criação dos Grêmios Estudantis.";"1384559";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1384559";"PL 1967/2015";"Altera a Lei nº 7.398, de 4 de novembro de 1985, para fomentar a criação de entidades representativas dos estudantes.";"139";"PL";"1967";"2015"
"142412-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/142412-82";"2019-10-10";"Aprovado o Parecer.";"142412";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/142412";"PL 2476/2003";"Altera a redação do art. 1.336 da Lei nº 10.406, de 10 de janeiro de 2002 - Código Civil, para permitir a cobrança de multa de até vinte por cento pelo atraso no pagamento da prestação condominial.";"139";"PL";"2476";"2003"
"148369-107";"https://dadosabertos.camara.leg.br/api/v2/votacoes/148369-107";"2019-06-06";"Aprovado o Parecer.";"148369";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/148369";"PL 2740/2003";"Dispõe sobre a responsabilidade técnica pelas pesquisas estatísticas, mercadológicas, de opinião pública e assemelhadas.";"139";"PL";"2740";"2003"
"1504928-84";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1504928-84";"2019-06-18";"Aprovado o Parecer.";"1504928";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1504928";"PL 1985/2015";"Torna obrigatória a divulgação da qualificação dos fornecedores em lojas físicas, virtuais e embalagens";"139";"PL";"1985";"2015"
"1504928-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1504928-99";"2019-08-13";"Aprovada a Redação Final.";"1504928";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1504928";"PL 1985/2015";"Torna obrigatória a divulgação da qualificação dos fornecedores em lojas físicas, virtuais e embalagens";"139";"PL";"1985";"2015"
"1513921-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1513921-55";"2019-08-14";"Aprovado o Parecer.";"1513921";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1513921";"PL 1991/2015";"Dispõe sobre a criação do Selo Empresa Amiga ECOSOL.";"139";"PL";"1991";"2015"
"1513921-70";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1513921-70";"2019-09-19";"Aprovada a Redação Final.";"1513921";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1513921";"PL 1991/2015";"Dispõe sobre a criação do Selo Empresa Amiga ECOSOL.";"139";"PL";"1991";"2015"
"1515645-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1515645-40";"2019-08-14";"Aprovado o Relatório Final.";"1515645";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1515645";"PFC 38/2015";"Propõe que a Comissão de Ciência e Tecnologia, Comunicação e Informática, com o auxílio do Tribunal de Contas da União, realize ato de fiscalização e o controle na arrecadação e aplicação dos recursos dos fundos das telecomunicações.";"138";"PFC";"38";"2015"
"1518512-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1518512-71";"2019-08-28";"Aprovado o Parecer contra os votos dos Deputados Patrus Ananias, João Campos, Pedro Uczai, Samuel Moreira, Alencar Santana Braga, Talíria Petrone e Luizão Goulart.";"1518512";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1518512";"PEC 72/2015";"Acrescenta parágrafo ao art. 5º da Constituição Federal.";"136";"PEC";"72";"2015"
"1526869-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1526869-41";"2019-10-30";"Aprovado por Unanimidade o Parecer.";"1526869";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1526869";"PL 2080/2015";"Dá nova redação ao art. 13 da Lei nº 11.442, de 5 de janeiro de 2007.";"139";"PL";"2080";"2015"
"1531491-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1531491-94";"2019-10-02";"Aprovado o requerimento procedimental de retirada de pauta.";"1531491";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1531491";"PL 2107/2015";"Altera a Lei nº 4.117, de 27 de agosto de 1962, para estabelecer a veiculação obrigatória de campanhas antidrogas nos meios de comunicação, e a Lei nº 7.560, de 19 de dezembro de 1986, para destinar recursos para este fim, e dá outras providências.";"139";"PL";"2107";"2015"
"1539833-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1539833-60";"2019-08-14";"Aprovado o Parecer.";"1539833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1539833";"PL 2126/2015";"Determina que os Órgãos responsáveis pelas pesquisas de emprego e desemprego no Brasil sigam os parâmetros adotados pela Organização Internacional do Trabalho OIT em sua Resolução I, bem como o que estabelece a CLT em seu artigo 463.";"139";"PL";"2126";"2015"
"1539833-75";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1539833-75";"2019-09-26";"Aprovada a Redação Final.";"1539833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1539833";"PL 2126/2015";"Determina que os Órgãos responsáveis pelas pesquisas de emprego e desemprego no Brasil sigam os parâmetros adotados pela Organização Internacional do Trabalho OIT em sua Resolução I, bem como o que estabelece a CLT em seu artigo 463.";"139";"PL";"2126";"2015"
"1548862-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1548862-30";"2019-07-03";"Aprovado por Unanimidade o Relatório Final.";"1548862";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1548862";"PFC 39/2015";"Propõe que a Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural adote as medidas necessárias para realização de fiscalização e controle, com o auxílio do Tribunal de Contas da União (TCU), para verificar, nos 10 últimos anos, se o volume de valores arrecadados com a cobrança da  taxa Adicional de Frete para Renovação da Marinha Mercante-AFRMM  a sua aplicação através do Fundo da Marinha Mercante-FMM, atendem o objetivo da legislação pertinente, face a falta da transparência de como os recursos são arrecadados e aplicados.";"138";"PFC";"39";"2015"
"1554111-110";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1554111-110";"2019-10-02";"Aprovado o Parecer contra os votos dos Deputados Ivan Valente e Célio Moura. Apresentou voto em separado o Deputado Ricardo Izar.";"1554111";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1554111";"PL 2246/2015";"Dispõe sobre a prorrogação do vencimento das faturas cobradas por fornecedores de serviços continuados.";"139";"PL";"2246";"2015"
"1555291-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1555291-47";"2019-03-27";"Aprovado o Parecer.";"1555291";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1555291";"PL 2280/2015";"Altera os arts. 528 e 911 da Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil).";"139";"PL";"2280";"2015"
"1555295-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1555295-105";"2019-11-20";"Aprovado o Parecer.";"1555295";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1555295";"PL 5317/2019 (Nº Anterior: PL 2281/2015)";"Altera o art. 9º da Lei nº 9.964, de 10 de abril de 2000, que instituiu o Programa de Recuperação Fiscal - REFIS.";"139";"PL";"5317";"2019"
"156851-39";"https://dadosabertos.camara.leg.br/api/v2/votacoes/156851-39";"2019-03-22";"Deferido o Requerimento n. 668/2019, conforme o seguinte teor: ""Defiro a retirada do Requerimento n. 668/2019, nos termos do art. 104, caput, c/c o art. 114, V, ambos do Regimento Interno da Câmara dos Deputados. Publique-se. Arquive-se"".";"156851";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/156851";"PL 3180/2004";"Acrescenta art. ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, criando um novo tipo penal.";"139";"PL";"3180";"2004"
"1570490-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1570490-55";"2019-11-07";"Aprovado o Parecer.";"1570490";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1570490";"PL 2318/2015";"Dispõe sobre o dever de fornecimento gratuito de pulseiras de identificação infantil em eventos públicos realizados em locais abertos.";"139";"PL";"2318";"2015"
"1570490-70";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1570490-70";"2019-12-16";"Aprovada a Redação Final.";"1570490";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1570490";"PL 2318/2015";"Dispõe sobre o dever de fornecimento gratuito de pulseiras de identificação infantil em eventos públicos realizados em locais abertos.";"139";"PL";"2318";"2015"
"1570608-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1570608-65";"2019-09-25";"Aprovado o Parecer.";"1570608";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1570608";"PL 2319/2015";"Cria incentivos para a prestação de informações que levem ao cumprimento de mandados de prisão referentes a crimes cometidos contra criança e adolescente.";"139";"PL";"2319";"2015"
"15743-236";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15743-236";"2019-05-06";"Retirado o Requerimento n. 1090/2019,  em face do deferimento do Requerimento n. 1143/2019, nos termos do artigo 104, caput, c/c o artigo 114, V, ambos do RICD.";"15743";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/15743";"PL 688/1999";"Dispõe sobre o Contrato de Trabalho da Terceira Idade.";"139";"PL";"688";"1999"
"1594090-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1594090-66";"2019-10-30";"Aprovado por Unanimidade o Parecer com Complementação de Voto.";"1594090";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1594090";"PL 2407/2015";"Altera o art. 31-A da Lei n.º 8.313, de 23 de dezembro de 1991, que restabelece princípios da Lei nº 7.505, de 2 de julho de 1986, institui o Programa Nacional de Apoio à Cultura (Pronac) e dá outras providências.";"139";"PL";"2407";"2015"
"1594134-75";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1594134-75";"2019-10-02";"Aprovado o Parecer.";"1594134";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1594134";"PL 2416/2015";"Dispõe sobre norma geral acerca da gravação em vídeo das ações policiais";"139";"PL";"2416";"2015"
"1594154-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1594154-68";"2019-06-17";"Aprovado o Parecer.";"1594154";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/1594154";"PL 2422/2015";"Institui o Programa Nacional do Livro Técnico e Profissionalizante (PNLTP).";"139";"PL";"2422";"2015"
